ID PUMA,PUMA,ID Year,Year,ID Workforce Status,Workforce Status,Average Wage,Slug PUMA,Temp,Growth
"79500US7200200","Mayagüez, Añasco & Hormigueros PUMA, PR",2015,"2015","true","true",20385.82698020688,"mayaguez-anasco-hormigueros-puma-pr",21047.00347062365,-3.1414281436291347
"79500US7200300","Cabo Rojo, San Germán & Lajas PUMA, PR",2015,"2015","true","true",22213.494841907825,"cabo-rojo-san-german-lajas-puma-pr",22558.25334525702,-1.5283031805371716
"79500US7200400","Yauco, Sabana Grande & Peñuelas PUMA, PR",2015,"2015","true","true",19691.301162882683,"yauco-sabana-grande-penuelas-puma-pr",19496.890364277322,0.9971374664011277
"79500US7200500","Ponce PUMA, PR",2015,"2015","true","true",22858.05165430412,"ponce-puma-pr",23156.23180021213,-1.2876885517499324
"79500US7200600","Juana Díaz, Coamo & Villalba PUMA, PR",2015,"2015","true","true",21876.000611705826,"juana-diaz-coamo-villalba-puma-pr",21188.253668530928,3.245887810925865
"79500US7200700","Guayama, Salinas & Patillas PUMA, PR",2015,"2015","true","true",20613.34841545394,"guayama-salinas-patillas-puma-pr",21461.28843710292,-3.9510210402048225
"79500US7200800","Humacao, Fajardo & Islas Municipios PUMA, PR",2015,"2015","true","true",23635.446734294357,"humacao-fajardo-islas-municipios-puma-pr",25440.53673102372,-7.095329850207631
"79500US7200900","Río Grande, Canóvanas & Loíza PUMA, PR",2015,"2015","true","true",21818.351239000163,"rio-grande-canovanas-loiza-puma-pr",22121.547425838347,-1.3705921245095436
"79500US7201000","Carolina PUMA, PR",2015,"2015","true","true",27646.439893363466,"carolina-puma-pr",27342.66576559514,1.1109894345070097
"79500US7201101","San Juan Norte PUMA, PR",2015,"2015","true","true",28810.548775844345,"san-juan-norte-puma-pr",29195.38724097367,-1.318148178521948
"79500US7201102","San Juan Sur PUMA, PR",2015,"2015","true","true",33927.59012115564,"san-juan-sur-puma-pr",34234.67365152109,-0.8969956410021209
"79500US7201200","Guaynabo & Cataño PUMA, PR",2015,"2015","true","true",38232.34194329533,"guaynabo-catano-puma-pr",36834.69178496288,3.794385375861937
"79500US7201300","Bayamón PUMA, PR",2015,"2015","true","true",25106.580001577164,"bayamon-puma-pr",25564.042844955606,-1.7894776900231577
"79500US7201400","Toa Baja & Dorado PUMA, PR",2015,"2015","true","true",25047.204623353864,"toa-baja-dorado-puma-pr",25426.847278238754,-1.4930779688514617
"79500US7201500","Toa Alta, Corozal & Naranjito PUMA, PR",2015,"2015","true","true",25720.018732190405,"toa-alta-corozal-naranjito-puma-pr",25292.07208029197,1.6920189478342391
"79500US7201600","Vega Baja, Vega Alta & Morovis PUMA, PR",2015,"2015","true","true",24152.05610250264,"vega-baja-vega-alta-morovis-puma-pr",24818.649096256533,-2.685855266209623
"79500US7201700","Arecibo, Manatí & Barceloneta PUMA, PR",2015,"2015","true","true",22493.834277010694,"arecibo-manati-barceloneta-puma-pr",23431.159987050825,-4.000338483276724
"79500US7201800","Isabela, Hatillo & Camuy PUMA, PR",2015,"2015","true","true",21084.74377632463,"isabela-hatillo-camuy-puma-pr",21106.06849494602,-0.10103595857511213
"79500US7202000","Cayey, Cidra & Barranquitas PUMA, PR",2015,"2015","true","true",23318.267879468272,"cayey-cidra-barranquitas-puma-pr",23599.797022558676,-1.1929303579233932
"79500US7202100","Caguas PUMA, PR",2015,"2015","true","true",28930.30330770445,"caguas-puma-pr",28444.459191135735,1.7080448367959133
"79500US7202200","Trujillo Alto & Gurabo PUMA, PR",2015,"2015","true","true",25640.96575883576,"trujillo-alto-gurabo-puma-pr",26246.627362736275,-2.3075787815710234
"79500US7202300","San Lorenzo, Juncos & Las Piedras PUMA, PR",2015,"2015","true","true",25926.48865611961,"san-lorenzo-juncos-las-piedras-puma-pr",25103.47084029182,3.2785020886706393
"79500US7200100","Aguadilla, Aguada & Moca PUMA, PR",2014,"2014","true","true",20011.535180498202,"aguadilla-aguada-moca-puma-pr",,NaN
"79500US7200200","Mayagüez, Añasco & Hormigueros PUMA, PR",2014,"2014","true","true",21047.00347062365,"mayaguez-anasco-hormigueros-puma-pr",,NaN
"79500US7200300","Cabo Rojo, San Germán & Lajas PUMA, PR",2014,"2014","true","true",22558.25334525702,"cabo-rojo-san-german-lajas-puma-pr",,NaN
"79500US7200400","Yauco, Sabana Grande & Peñuelas PUMA, PR",2014,"2014","true","true",19496.890364277322,"yauco-sabana-grande-penuelas-puma-pr",,NaN
"79500US7200500","Ponce PUMA, PR",2014,"2014","true","true",23156.23180021213,"ponce-puma-pr",,NaN
"79500US7200600","Juana Díaz, Coamo & Villalba PUMA, PR",2014,"2014","true","true",21188.253668530928,"juana-diaz-coamo-villalba-puma-pr",,NaN
"79500US7200700","Guayama, Salinas & Patillas PUMA, PR",2014,"2014","true","true",21461.28843710292,"guayama-salinas-patillas-puma-pr",,NaN
"79500US7200800","Humacao, Fajardo & Islas Municipios PUMA, PR",2014,"2014","true","true",25440.53673102372,"humacao-fajardo-islas-municipios-puma-pr",,NaN
"79500US7200900","Río Grande, Canóvanas & Loíza PUMA, PR",2014,"2014","true","true",22121.547425838347,"rio-grande-canovanas-loiza-puma-pr",,NaN
"79500US7201000","Carolina PUMA, PR",2014,"2014","true","true",27342.66576559514,"carolina-puma-pr",,NaN
"79500US7201101","San Juan Norte PUMA, PR",2014,"2014","true","true",29195.38724097367,"san-juan-norte-puma-pr",,NaN
"79500US7201102","San Juan Sur PUMA, PR",2014,"2014","true","true",34234.67365152109,"san-juan-sur-puma-pr",,NaN
"79500US7201200","Guaynabo & Cataño PUMA, PR",2014,"2014","true","true",36834.69178496288,"guaynabo-catano-puma-pr",,NaN
"79500US7201300","Bayamón PUMA, PR",2014,"2014","true","true",25564.042844955606,"bayamon-puma-pr",,NaN
"79500US7201400","Toa Baja & Dorado PUMA, PR",2014,"2014","true","true",25426.847278238754,"toa-baja-dorado-puma-pr",,NaN
"79500US7201500","Toa Alta, Corozal & Naranjito PUMA, PR",2014,"2014","true","true",25292.07208029197,"toa-alta-corozal-naranjito-puma-pr",,NaN
"79500US7201600","Vega Baja, Vega Alta & Morovis PUMA, PR",2014,"2014","true","true",24818.649096256533,"vega-baja-vega-alta-morovis-puma-pr",,NaN
"79500US7201700","Arecibo, Manatí & Barceloneta PUMA, PR",2014,"2014","true","true",23431.159987050825,"arecibo-manati-barceloneta-puma-pr",,NaN
"79500US7201800","Isabela, Hatillo & Camuy PUMA, PR",2014,"2014","true","true",21106.06849494602,"isabela-hatillo-camuy-puma-pr",,NaN
"79500US7202000","Cayey, Cidra & Barranquitas PUMA, PR",2014,"2014","true","true",23599.797022558676,"cayey-cidra-barranquitas-puma-pr",,NaN
"79500US7202100","Caguas PUMA, PR",2014,"2014","true","true",28444.459191135735,"caguas-puma-pr",,NaN
"79500US7202200","Trujillo Alto & Gurabo PUMA, PR",2014,"2014","true","true",26246.627362736275,"trujillo-alto-gurabo-puma-pr",,NaN
"79500US7202300","San Lorenzo, Juncos & Las Piedras PUMA, PR",2014,"2014","true","true",25103.47084029182,"san-lorenzo-juncos-las-piedras-puma-pr",,NaN
